area,year,month,CACI,component_count,T90,T10,P,D,W
Province:Guangxi,1983,4,0.3981415407052076,5,0.8462834248092642,0.11392681536678048,-1.0148568620901377,-1.3655535083324386,3.6387614645061306
Province:Guangxi,1983,5,0.11221075164574346,5,0.3920980168522725,-0.5117257576440638,-0.07457456279691016,-1.0908953982889482,0.8226999448182394
Province:Guangxi,1983,6,0.23392657880945658,5,0.8366466777208154,-0.9779180327690593,-1.055161844138197,-0.8043755047995068,1.214605532495112
Province:Guangxi,1983,7,1.0386989417832886,5,2.9073913787448773,-1.219754886004542,-1.3789521781465717,-0.519656179543718,2.9649568018573134
Province:Guangxi,1983,8,-0.4848506240024964,5,-0.5160221378719666,0.05516828259457953,-0.07506735169803055,-0.24841799113736568,-1.5295773567105395
Province:Guangxi,1983,9,0.5562881262387569,5,0.4636061276802446,-0.7204026805386178,1.3227614101071428,0.0013692727962759646,0.27330114007150347
Province:Guangxi,1983,10,0.46383250395882863,5,0.5498022845664358,-0.3579974973961387,-0.028785185223099325,0.22568362066850434,1.2144643023861634
Province:Guangxi,1983,11,-0.29068986797667795,5,-1.2270805093624755,0.24008413017994562,0.8009769496771434,0.42367945868032225,-1.210941108698434
Province:Guangxi,1983,12,-0.1373153343640253,5,-1.0363921743701514,1.8987905579136506,0.3339913714485977,0.8911075407970401,1.0235071482180373
Province:Guangxi,1984,1,-0.5410033985226805,5,-1.4293780556366418,2.653456136807365,-0.6933561787545626,0.9617553067214996,1.1094180718636673
Province:Guangxi,1984,2,-0.3177505603706707,5,-0.9467497726580266,1.3064945076617376,-1.1973782772812167,0.862264461919036,0.9996052938285916
Province:Guangxi,1984,3,-0.08495142750917617,5,-0.5134843115220824,-0.6909583243404603,-1.198737595789103,0.7439750354564315,-0.14746859003158705
Province:Guangxi,1984,4,0.023348216915957808,5,-0.6651646232999838,-0.30564625147128943,-0.6825489217283174,0.6093668467392728,0.5494415313975282
Province:Guangxi,1984,5,-0.13417569605908417,5,-1.2405334670078452,0.9977730962814522,0.08084361551123512,0.463467127579765,1.0231173399028766
Province:Guangxi,1984,6,0.13147923835207087,5,-0.697063744475588,-0.8847468692877511,-0.9437048071103977,0.3130390781913767,1.1003787958672122
Province:Guangxi,1984,7,0.03892541170760555,5,-0.177750449257117,-0.48034872261755324,-1.179661239733586,0.16509862862705538,0.9065913962841221
Province:Guangxi,1984,8,-0.04370499893401843,5,-0.7080032116794679,0.1388895729416985,-0.34939681713657733,0.025460340009970887,0.9523042670776808
Province:Guangxi,1984,9,-0.44376180753429717,5,-0.7906942190839562,0.6493215570478861,-0.43466985740890784,-0.10207183581807915,-0.2420515683126563
Province:Guangxi,1984,10,-0.5208903851006541,5,-1.194243686876591,1.5464715294392108,0.1540629337609616,-0.21574398160985153,0.1979443386614212
Province:Guangxi,1984,11,0.1138031686135998,5,1.0542998343011136,-1.2190789017293553,-0.5813015814310886,-0.3153999750067206,-0.8076613365246605
Province:Guangxi,1984,12,-0.015278929077672032,5,-0.21630790975418648,1.6778738525638734,0.23594285360488373,-0.2617482724086449,1.8435925357334608
Province:Guangxi,1985,1,-0.5936957907586524,5,-1.0236664736238017,0.6131417938497921,-0.5519120933988418,-0.3590719817301277,-0.4206866111906993
Province:Guangxi,1985,2,0.21028932531488898,5,-0.06767516881852935,0.35274110661158653,1.8306076417406858,-0.3828961372972183,0.024151397561093423
Province:Guangxi,1985,3,-0.8379131304085237,5,-1.2111385241428925,3.1678141690701387,-0.39561096397862516,-0.4032390357197057,0.9882370408687438
Province:Guangxi,1985,4,-0.3410125658612001,5,-1.2028625947603881,0.9416407386712627,0.9055308626858074,-0.41844484974004625,-0.04764550882011048
Province:Guangxi,1985,5,0.19642222508286053,5,0.20740336368497866,-0.6285281748419393,-0.7983607580950255,-0.4273316536994218,1.371871998681832
Province:Guangxi,1985,6,-0.0971850353829729,5,0.18577602504596868,-1.1866099752215435,-0.8112869376978731,-0.4295337163809236,-0.6174905231035802
Province:Guangxi,1985,7,-0.3705758239432121,5,-0.7660981920434461,-0.7679305343916627,-1.2721134072331548,-0.4255722527491863,-0.15702580208193623
Province:Guangxi,1985,8,0.024952494290796146,5,-0.47048620085034243,-0.5231685122599596,0.7168870651825978,-0.416625276061294,-0.22818162907694028
Province:Guangxi,1985,9,0.2881627628746418,5,-1.2157554060926876,0.08008155110219867,1.851536198529746,-0.4041480672318709,1.28926264027022
Province:Guangxi,1985,10,-0.05774000006173117,5,0.8320974356702563,0.4644243394811273,-0.9436581379861285,-0.38953601798053195,0.6768210594688757
Province:Guangxi,1985,11,0.04782656810671436,5,-0.2450875659938532,-0.5438938993370345,0.3533750011881775,-0.37393032861771613,-0.039118165380070805
Province:Guangxi,1985,12,-0.30499648276014935,5,-0.5602691217670264,0.4439170857931317,-0.19074328750708233,-0.9711159236381663,0.6410630049046603
Province:Guangxi,1986,1,-0.6236235242256688,5,0.008434771076567217,-0.1130428975422557,-1.2545358752911657,-1.2746631621280349,-0.7103962523279664
Province:Guangxi,1986,2,-0.5328468996415967,5,-0.8700798423175682,0.13995052979900557,-0.8473677897422532,-1.3633048686677858,0.5564685323186289
Province:Guangxi,1986,3,-0.3201188122926525,5,-0.1374399816616452,0.027401648929035273,-0.6432694655093455,-1.4398245780576162,0.6473416126943797
Province:Guangxi,1986,4,-0.2532786380248871,5,-0.6062649422626201,-0.9917726123611706,0.0567524350993718,-1.4981720116049746,-0.2104812837173832
Province:Guangxi,1986,5,-0.1828552400887724,5,0.4058679572337426,-0.5342145114631758,0.03956461776466962,-1.5339473410656705,-0.3599759458397794
Province:Guangxi,1986,6,-0.3877151910790345,5,-0.12489884832423805,-0.46659493842637895,-0.3017457443496363,-1.5456593482398058,-0.43286695290787125
Province:Guangxi,1986,7,-0.24687643362686207,5,-0.12124562695370118,0.3222707077640789,0.8311952247696435,-1.535018262536676,-0.08704279564949789
Province:Guangxi,1986,8,-0.5765412160462061,5,-0.492425737000698,-0.27298486175711306,-0.1278944454621253,-1.5061396338416162,-1.0292311256837041
Province:Guangxi,1986,9,-0.4341525927350398,5,-0.5570389413216592,0.17810007908773423,-0.5319036334786479,-1.4641918782576904,0.5604715684705327
Province:Guangxi,1986,10,-0.6295715344170564,5,-0.8080118287095346,1.311044812064192,0.2386438011989808,-1.4141778932551499,0.14673306074461392
Province:Guangxi,1986,11,-0.295847203648927,5,-1.5919317467962186,-0.2490261438808603,0.952777699202143,-1.3602210732321531,0.2711129587007332
Province:Guangxi,1986,12,0.16875414498804583,5,0.5331488812806982,-1.1878408979651514,-0.27497111100621147,-1.174586626060788,0.5723386827613791
Province:Guangxi,1987,1,-0.04124687552922192,5,0.8444207305706011,-0.8483702725459331,-0.5001039862481215,-1.3582762958256023,-0.04064509868892002
Province:Guangxi,1987,2,0.1678982702847988,5,1.283673358651964,-0.9467817730131189,-0.8574303462876464,-1.2716952150826506,0.7381617811292083
Province:Guangxi,1987,3,0.6748446715040088,5,2.777325417923317,-0.10989360823902551,-0.579969140307296,-1.1616938546968727,2.2286673263618706
Province:Guangxi,1987,4,-0.16626043922070885,5,-0.20113527523428337,0.5557111940705045,-0.38018937613981363,-1.0294908842757169,1.3352245336167738
Province:Guangxi,1987,5,0.29290015372289224,5,0.23174021821542254,-1.1434480501787292,0.10535618171227815,-0.879480580917597,0.8634368994256284
Province:Guangxi,1987,6,-0.16760150474814178,5,0.5331779732774692,1.172783308081698,-0.838229115059413,-0.7186575722332939,1.358484498356227
Province:Guangxi,1987,7,-0.24285250472047135,5,-0.42617638307426653,-0.183867001548173,0.294735273222583,-0.5550744785950732,-0.711613936703773
Province:Guangxi,1987,8,0.12263429382215532,5,-0.23961309143629728,0.4289648939314383,0.14324345884401288,-0.3960649328195135,1.5345709284540128
Province:Guangxi,1987,9,-0.469915411083063,5,-1.0128346515153739,0.14718062806017132,0.016230891272180168,-0.24703223660414717,-0.9587604305078029
Province:Guangxi,1987,10,0.5032309628664622,5,1.838481004572725,0.7084714890409695,0.5246845795351944,-0.11110847660699064,0.9725691958723518
Province:Guangxi,1987,11,0.2163284352867414,5,1.0341167356840715,1.7363386962016705,0.05895118351562962,0.010527994428754567,1.7143849590069218
Province:Guangxi,1987,12,-0.7646380766780239,5,-0.40164572735858495,1.4563857233857387,-1.2849781193430083,0.2636088813387256,-0.9437896946415129
Province:Guangxi,1988,1,0.1583057918893222,5,0.08627864731490945,-0.8261361772287162,-1.1720311495767832,0.42273212324818593,0.6284131612315826
Province:Guangxi,1988,2,-0.39532924095256133,5,-0.6443286673986014,1.5192497186138645,-0.3523884328571156,0.45935442937249,0.07996618473428471
Province:Guangxi,1988,3,-0.6234244591265554,5,-0.5144338628602028,2.5984118790248014,-0.8782407607605139,0.49237573596601686,0.38158847104672394
Province:Guangxi,1988,4,-0.7427982655088122,5,-1.2884910473037865,0.24910695950617878,-2.050187238785194,0.5194835817422125,-0.6456896636911147
Province:Guangxi,1988,5,0.835720806320332,5,1.4159935654834979,-0.35667304527309823,0.26857310916674115,0.5388563180192949,1.598507993659028
Province:Guangxi,1988,6,0.5304527060089667,5,3.4205160139417776,0.3938209066266882,-0.4958399485259307,0.5496568306110527,-0.4282484593553776
Province:Guangxi,1988,7,0.06449841735217454,5,1.114642129766685,0.09337472039686218,-0.5361209524479889,0.5522036640796252,-0.7148580342405864
Province:Guangxi,1988,8,-0.060142702876023336,5,-0.7710113798148105,1.4117465565927954,1.7518718937559483,0.5477440528315387,-0.41757152455999796
Province:Guangxi,1988,9,0.746096003167453,5,-0.4433016076439591,-0.5589402852578235,2.69960506811565,0.5379962180898225,0.3772400520179283
Province:Guangxi,1988,10,0.19786881623050281,5,-0.7793135991955462,0.4195371524303409,-0.36761187678284735,0.5247070905073284,2.03109961905392
Province:Guangxi,1988,11,-0.29184787055267314,5,-1.3942646780361032,-0.6775779025918534,-0.6036379332553978,0.5093724891696219,-0.64828713323334
Province:Guangxi,1988,12,-0.011229692725009555,5,0.41807893702425614,-0.9489272397008568,-1.020613397499589,0.642571746759663,-1.0451129896102347
Province:Guangxi,1989,1,0.2460987187820855,5,0.10770923738331264,0.7948806918835487,0.15340674616013453,0.9063916166028451,0.8578666856476842
Province:Guangxi,1989,2,-0.3556087923107724,5,-0.773874682479618,1.1674911113194357,-0.6393975452326242,0.8508316735160459,-0.048112296038229994
Province:Guangxi,1989,3,0.06542255065886808,5,-1.0899014466898787,-0.6251072670470631,0.6688695166683845,0.7797717320164205,-0.656734315747649
Province:Guangxi,1989,4,0.023833766124214572,5,-0.4894574893133707,-0.4947555340953003,-0.7202009105078837,0.6939311677732288,0.1401405285737981
Province:Guangxi,1989,5,-0.2481809588141851,5,-0.37186782853026107,0.7456766325298799,-0.5452915016930862,0.5961311242481723,-0.17419995556587062
Province:Guangxi,1989,6,0.18422609941617682,5,-0.4701365932428831,-0.44701463551528087,-0.723870704262519,0.49093409536547894,1.1771890637055265
Province:Guangxi,1989,7,-0.07964007937086875,5,0.15556430926809423,0.6874057012600295,0.003861880755661761,0.3836373984927849,-0.25385828411085504
Province:Guangxi,1989,8,0.009385765251544671,5,0.4513282388442875,-0.41771666987172856,-1.1009381818533313,0.27909874686166775,-0.00027664746662927464
Province:Guangxi,1989,9,-0.14566582605172335,5,0.01774931918337015,-0.5661083698021652,-0.5355227279285696,0.18092509382467564,-0.9575891851402581
Province:Guangxi,1989,10,-0.2291514732982633,5,-0.10604864829097785,-0.06277950058596574,-1.2278044336432696,0.09123343553092808,0.034082779326037156
Province:Guangxi,1989,11,-0.10788288438457956,5,0.5311144068709452,0.11932329046871606,-1.2743358532378932,0.010849467363029299,0.31228084754973695
Province:Guangxi,1989,12,-0.1792174811891164,5,-0.11660877174245945,-1.230312448807867,-0.707626813126771,0.07851673578931198,-1.3806810056735304
Province:Guangxi,1990,1,-0.052110261532531156,5,-1.0379730716065045,-0.7462629021684467,-0.07407985794797096,0.2877905127506881,-0.1825517930273151
Province:Guangxi,1990,2,-0.023611497603568985,5,-0.35759789538114384,0.9232690075293994,0.8729438999207634,0.28224805646541035,0.0076174585065246336
Province:Guangxi,1990,3,0.20202104245250413,5,-0.250645723407698,-0.9019350567668933,1.099862555572381,0.2724860709173595,-1.013532747586415
Province:Guangxi,1990,4,-0.18518154240879625,5,-0.6302370264460565,0.05803749501588871,-0.05093248541717859,0.258220668865046,-0.4449213740299035
Province:Guangxi,1990,5,-0.7186104240576212,5,-1.220157578022655,1.7775517856425644,0.012919959741562886,0.2397406109361851,-0.8480033273006348
Province:Guangxi,1990,6,-0.16202644340038536,5,-0.565294527626737,-1.0202928318643913,-0.5298220397098922,0.21792090914753717,-0.953229390677226
Province:Guangxi,1990,7,-0.4111871241728363,5,-1.1205172819805609,0.3935738041514314,-1.0446317394339553,0.19402716980271975,0.30876003489904613
Province:Guangxi,1990,8,0.5639311244620735,5,2.8378722324415566,-1.4543381987324788,-1.27367754224783,0.16940475750871636,-0.36828202412455435
Province:Guangxi,1990,9,0.2651423222413672,5,1.7218096525647555,-0.7875824581080177,0.11369153562744083,0.14520588418689742,-1.4425779192802755
Province:Guangxi,1990,10,0.0743138874984131,5,-0.9316080281043868,-0.9938328522745988,1.3795568062654715,0.12224967757356833,-1.1924618705171863
Province:Guangxi,1990,11,0.37184529274834766,5,0.7237103066960273,-0.7624376767149769,0.7037501230189848,0.1010131955647654,-0.4316848382530159
Province:Guangxi,1990,12,0.2621821836222222,5,1.6959676323849868,-0.943805681358663,-0.4273318407297948,-0.05846053518312044,-0.8430700197196237
Province:Guangxi,1991,1,0.04922199101338565,5,-0.7184742879687324,-0.7536088003563481,-0.23271900105514617,0.6583001699646255,-0.2146057262301668
Province:Guangxi,1991,2,0.3588578573028544,5,0.29490207519843536,-1.0666034699283855,-0.329312180866716,0.7673181424758372,-0.0052222202216697525
Province:Guangxi,1991,3,0.47069276337560195,5,1.3039392426706775,-0.40994707783692386,-0.17643756420842163,0.8737445977070143,-0.05772953712818417
Province:Guangxi,1991,4,0.13748046146760448,5,1.5805503112507584,1.351588460220217,-1.2845376216154374,0.9717770854565062,0.7712009924664123
Province:Guangxi,1991,5,0.5377240161078789,5,1.624993953883553,1.135289671981531,-1.7041464997137257,1.0559705899203782,2.84709170843072
Province:Guangxi,1991,6,0.6259361173933996,5,0.1874581453344488,-0.2124174184408498,1.6608290489654485,1.1225565743342076,-0.05358060010795636
Province:Guangxi,1991,7,0.3125883937520003,5,-0.7430351510249043,-0.4685487457691401,0.3162351892457906,1.1702419869936556,0.35095119777631956
Province:Guangxi,1991,8,0.06034256030102751,5,-0.6617981400030711,-0.5405656461101018,0.22487438517560895,1.2001224849808996,-1.0020515747584016
Province:Guangxi,1991,9,-0.1892316406525066,5,0.20219697984313997,-1.0298766232785848,-1.8871573066903746,1.2149036770289794,-1.5059781767228626
Province:Guangxi,1991,10,-0.06897560539655301,5,-0.310303379194486,-0.10058781418428445,-0.6026335887155562,1.2179374469557567,-0.750466320212764
Province:Guangxi,1991,11,-0.15493017756616614,5,-0.6624884568504403,-0.05832595672817233,0.052733380485285475,1.2124765504768245,-1.4356983186706727
Province:Guangxi,1991,12,0.5982247904477833,5,0.40602163011145287,-0.1263585112338997,1.5892613843757124,1.3580699451961606,-0.4885875186783096
Province:Guangxi,1992,1,0.43622432264042327,5,-0.30309697102143623,-0.01726103870575599,2.3101632963795637,1.6308198741744333,-1.4740256250362003
Province:Guangxi,1992,2,0.14437665963102186,5,-0.6225655587497816,-0.3814780040720253,0.7377519940237566,1.645833994500448,-1.420615135691339
Province:Guangxi,1992,3,-0.05245452695163062,5,-0.6914966859658053,1.5580307548181624,-0.11216182504844482,1.6396305528316848,0.45978607824257434
Province:Guangxi,1992,4,0.1015575870940292,5,-0.04814837603202567,-1.0864294152873204,-0.5880363095481926,1.608635181198008,-1.5510919754349641
Province:Guangxi,1992,5,0.04254859080424256,5,-0.8307357544162197,0.08151209486196706,0.05809545600884625,1.5521552109240626,-0.48525986363350926
Province:Guangxi,1992,6,-0.12022533092216195,5,-1.2508436539680563,1.1260389064683474,-0.32791116893472994,1.4729480457742012,0.6307190289861228
Province:Guangxi,1992,7,-0.23886889402875794,5,-1.1642854067607051,1.8481319092428137,0.629948031748802,1.376587939071968,-0.1884631249610412
Province:Guangxi,1992,8,0.32772930835414266,5,1.4874592351957623,-0.9173039004166336,-1.5352470261213365,1.2699427011628246,-0.5008122688831708
Province:Guangxi,1992,9,0.24521639871528905,5,1.1568416224831528,-0.780292167113784,-0.9462563166636128,1.1595682651715904,-0.9243637445284693
Province:Guangxi,1992,10,-0.5081475851784643,5,-0.656088021123296,0.844104462031607,-1.6110911119701812,1.050670236674972,-0.4801245674422088
Province:Guangxi,1992,11,-0.3319486102587928,5,-0.6419166328212739,0.4645708293430768,-1.2025391399271477,0.9467764775567411,-0.29749292675920647
Province:Guangxi,1992,12,0.7507424151811355,5,1.7084383111810792,-0.9612422112091321,0.998804858894571,1.0030490549613893,-0.9178223603404945
Province:Guangxi,1993,1,-0.196931059393667,5,-0.754905361729156,1.640057351311081,0.158155966216139,1.0810703712525347,0.17108107860322835
Province:Guangxi,1993,2,0.5102551032046876,5,0.1892356471705644,-0.45412485349148973,1.6842332173429149,0.9645568844411987,-0.7408750864227303
Province:Guangxi,1993,3,0.07333027956950787,5,0.3142002792300657,0.21957398269912778,-0.6865329194004735,0.8266411626479578,0.13191685806911707
Province:Guangxi,1993,4,-0.17194209929318177,5,-0.3617956934485521,-0.014630729740124637,-0.24697386342569982,0.670308833433713,-0.9358805027654945
Province:Guangxi,1993,5,0.03554703932178824,5,-1.0139979159258823,-0.319084147112014,0.5542840960093731,0.5014455948403922,-0.1830807254269559
Province:Guangxi,1993,6,0.3195832551071987,5,-0.0995691190682965,-0.8226768652064642,0.998265274720164,0.3278755764156699,-0.4513323217380083
Province:Guangxi,1993,7,0.17649883385031093,5,0.10466458960331687,-0.6058143506567398,0.6706998220276134,0.15764615394581968,-0.656330746981935
Province:Guangxi,1993,8,0.0019854168696809894,5,-0.11967171451226549,-0.5160180196853998,-0.5976291556241513,-0.002630549565222662,0.21384048436464456
Province:Guangxi,1993,9,-0.3113589112907084,5,-0.5448917726241576,-0.31320048325663524,0.21115240925295292,-0.14868135730613538,-1.3875743190328373
Province:Guangxi,1993,10,-0.7223541962967077,5,-1.2591657362888309,1.5759217488132187,0.06445976643181393,-0.2785916055714387,-0.5625516572418635
Province:Guangxi,1993,11,-0.32611606254521075,5,-0.21891464453485232,0.9403578644369588,0.1302594418806564,-0.39226892513808953,-0.20929832049680952
Province:Guangxi,1993,12,-0.4266305372391188,5,-0.749706146857442,0.45928098608687373,-0.855208038882665,-0.3467385160339686,0.277781001665355
Province:Guangxi,1994,1,-0.2794022002809163,5,0.924728802898262,-0.34799083694296434,-1.5025900665145837,-0.3395166490464285,-0.8276239256847956
Province:Guangxi,1994,2,-0.2596660927771413,5,-0.03108842248309077,0.00853879338456192,-0.838289435329641,-0.23116313719699536,-0.18925067549141739
Province:Guangxi,1994,3,-0.41398065852872373,5,-0.944594300487016,0.6857945754095806,0.09850555679876734,-0.11192477053259169,-0.42609520301319814
Province:Guangxi,1994,4,0.4538937104530348,5,1.994602951821464,-1.0412946698378824,-0.5214058917101442,0.01422212567372757,-0.25924530335775625
Province:Guangxi,1994,5,0.2936228567582802,5,1.0138995211431938,-0.9225280573645418,-0.2398851628644409,0.1418287963195337,-0.3702569281714275
Province:Guangxi,1994,6,-0.348867141941193,5,-1.5050114377381307,-0.015716810889218096,0.6013225443126042,0.2650355310176216,-1.1213991581872782
Province:Guangxi,1994,7,-0.27183423059017336,5,-0.5106964873507599,1.50371926381084,1.5376964396619184,0.3788453993235464,-1.2612972407747314
Province:Guangxi,1994,8,-0.3705668397877786,5,-0.7030380592994089,1.5652904341419194,1.0152530422276151,0.4800132138790553,-1.0797719616042354
Province:Guangxi,1994,9,-0.17890648991025074,5,-0.8683501603549331,0.2931106396802555,-0.5909998460161302,0.5672382393301747,0.29068995716989043
Province:Guangxi,1994,10,-0.2998823793293496,5,-1.252548835774915,1.6236901272654674,0.7742600166357358,0.6407908228840147,-0.03822377312611617
Province:Guangxi,1994,11,-0.07911013507604059,5,0.1798086599331897,-1.3911834425439586,-1.1169968885632873,0.701916562066814,-1.551462451360878
Province:Guangxi,1994,12,1.1941908660078966,5,0.9514364947519615,-0.8681060487098962,2.82573713679445,0.7653593502154418,0.5603152995677331
Province:Guangxi,1995,1,0.01774327670635027,5,-1.0032046214719383,0.059274529791273796,0.20318292501629354,1.0265237598908996,-0.07851115011222967
Province:Guangxi,1995,2,-0.12250727955873027,5,-0.9505372353843321,-0.9848827915007398,-0.32339255473060813,0.9797605953181069,-1.3032499944975577
Province:Guangxi,1995,3,-0.3887809141087969,5,-1.4790740463512932,-0.6525318300381808,-1.1842447023650067,0.916380660416741,-0.8494983122826064
Province:Guangxi,1995,4,0.141661098095446,5,0.1026907006379626,-0.6757429244464632,-1.108680236612294,0.8365143722464679,0.20203772975863046
Province:Guangxi,1995,5,0.05784160242382437,5,0.26532016693735483,-0.18462629048288318,-0.7886115382196519,0.7425460000221425,-0.1146729071036068
Province:Guangxi,1995,6,0.4914316122082692,5,0.37393399498055196,-0.4051365938289626,-0.5011023150538653,0.6388765090123419,1.5403132782733546
Province:Guangxi,1995,7,-0.08739007750409507,5,-0.26857275186587687,-0.26512792735468144,-0.7822230281150673,0.5309491663557862,-0.1822317012499988
Province:Guangxi,1995,8,-0.1372443227185949,5,-0.9701205393324194,1.0019840941668623,0.045882593129276235,0.4240023520321668,0.8159980747448642
Province:Guangxi,1995,9,0.22968901390677915,5,-0.6184604191176581,-0.8585314193269914,0.5553200017414751,0.32213037753642365,0.030923690046663694
Province:Guangxi,1995,10,0.561809629486277,5,-0.6247820710368421,-0.6470306670324772,1.3000018491571939,0.2279271195332518,1.2588705827453042
Province:Guangxi,1995,11,-0.5794822174894432,5,-1.5169928683709957,0.7434388893630037,-0.5841111589982944,0.1426147495427348,-0.19548292025765654
Province:Guangxi,1995,12,-0.3851163278989823,5,-1.2298920000479712,0.08620871274349573,-0.9238657215284886,0.21141110593645263,0.10297368888859132
Province:Guangxi,1996,1,-0.17377441228042376,5,-1.0923937967897823,-0.3464602569725916,-0.7317495935122652,0.2880380524292032,0.3207730194981337
Province:Guangxi,1996,2,-0.4165892564989834,5,-0.1861058156930079,2.140988174065464,-1.222207373994358,0.34685474173505454,1.1195003395228575
Province:Guangxi,1996,3,0.5957185748545184,5,-0.4835043294148671,0.9281240732920228,2.8173250428926826,0.4051824311585024,1.167713802928297
Province:Guangxi,1996,4,-0.5671066994682941,5,-1.3530806413525547,3.5171319473718947,1.471446074814282,0.4600115714538643,0.10322144511483251
Province:Guangxi,1996,5,0.01260331692770027,5,-0.6762208787797861,0.39116202073555245,0.04295953287165999,0.5084020079172024,0.5790379433649776
Province:Guangxi,1996,6,0.08797131696924983,5,0.33982913402955567,0.7800748068716646,-0.2758123257376497,0.548177769152131,0.6077368142738767
Province:Guangxi,1996,7,-0.027589047559322472,5,-0.8859479179758063,0.07444469391196483,0.044634646988739486,0.5783905350196565,0.1994221920827627
Province:Guangxi,1996,8,-0.13163030008443793,5,-0.7250011532066004,0.6778060420371732,0.3688953490880085,0.5993386876739288,-0.22357834194035334
Province:Guangxi,1996,9,0.07734771665353392,5,-0.8156771311174511,-0.6661025568626443,-0.5117440089966817,0.6122124559457184,0.4358447105734397
Province:Guangxi,1996,10,-0.07618873705960535,5,-0.08460078144572429,-0.4179084501029824,-0.4770635720337247,0.6186134726597757,-0.8558012545813359
Province:Guangxi,1996,11,0.34810025986022136,5,-0.43515320997488893,-0.7964079059237094,-0.6732087183895461,0.6201624149225328,1.4322929068192998
Province:Guangxi,1996,12,-0.4541450406320992,5,-0.45748568040079646,-0.538471301244432,-0.738958424111279,-0.3304422929540851,-1.2823101069387677
Province:Guangxi,1997,1,0.1672115102299901,5,0.5465591870159715,-0.8064163710472877,0.3492718475080029,-0.5988582924489497,-0.2673315619723619
Province:Guangxi,1997,2,-0.4117606341481883,5,-0.3230654508043002,-0.5159707875660517,-0.7886087493310162,-0.7925799276495872,-0.6705198305220899
Province:Guangxi,1997,3,-0.0022628306518029497,5,0.37798740844343437,-0.9316569535629964,0.24284765595835825,-0.9894293522240937,-0.57437681899971
Province:Guangxi,1997,4,-0.48941108819229917,5,-1.1980843122283757,-0.12266445479680821,0.7493471557632203,-1.180124543904257,-0.9408581953888918
Province:Guangxi,1997,5,-0.5299793715834024,5,-0.5211202281221231,0.1905466304480186,-0.41924756482612086,-1.354968660990587,-0.16401377353016197
Province:Guangxi,1997,6,-0.6419828608048503,5,-0.641152944740003,0.47334692350369484,-0.9913928297879391,-1.5060505943188118,0.4020289883261969
Province:Guangxi,1997,7,-1.0820791024880454,5,-1.48957179382378,1.2308437942637835,-0.0005032170532894171,-1.6289402970343576,-1.0605364102650168
Province:Guangxi,1997,8,-0.47940674553358686,5,-0.451087777113835,0.0882586727179408,-0.18499345533856473,-1.7230948250746492,0.05040100257705545
Province:Guangxi,1997,9,-1.2768321468108355,5,-1.215193873383521,3.6667532415855995,-0.959015757513975,-1.7910298707273054,1.247832009156224
Province:Guangxi,1997,10,-0.2797971199647856,5,0.19718737400875225,-0.2747101824564397,-0.07383775751954494,-1.8369430841569623,0.03989768538738714
Province:Guangxi,1997,11,-0.10294223104194264,5,1.2909717165981887,-0.36477997762872516,-1.3308417720812769,-1.8654728301068728,1.0258517527515227
Province:Guangxi,1997,12,0.33678720032876197,5,1.3235502120313216,0.2923909660536401,0.3363548900297805,-1.7561238529554613,2.072545718591809
Province:Guangxi,1998,1,0.04358260003913141,5,0.07046635059240529,0.013275619244861687,-0.8770755880708457,-0.7720516675567273,1.8098495244756865
Province:Guangxi,1998,2,-0.37254323038267667,5,-0.28592642868599794,-0.8271610170332936,-0.8489245207833817,-0.7919659540511033,-0.7630602654261943
Province:Guangxi,1998,3,-0.2470449522607175,5,0.39935755104094506,0.5466998183471824,-0.34739751585294665,-0.8025785471538649,0.06209356900946161
Province:Guangxi,1998,4,0.25954166319432853,5,1.206610244719241,-1.092065511683848,-0.06370100167419702,-0.8016550210369249,-0.13561141772032398
Province:Guangxi,1998,5,-0.32879156701830653,5,0.3116030134067999,-0.1350779697944499,-1.2340993861335405,-0.7882249547182861,-0.0683144774409558
Province:Guangxi,1998,6,0.25468532906867514,5,0.8698085073864223,-0.10943328766728447,0.6466874985484948,-0.7629865396257729,0.4104838913669472
Province:Guangxi,1998,7,0.35797697617555996,5,1.030005694879307,-0.4423000212289455,0.019482845203948385,-0.7281379822571862,1.0262343018227849
Province:Guangxi,1998,8,0.8093440627515782,5,2.217859485703665,-0.5124258983349966,-0.592705826804068,-0.6867220477600033,2.5958628042833007
Province:Guangxi,1998,9,-0.30449284413808914,5,0.07997534437405358,-0.5189560024171015,-0.6463729604276505,-0.6418497684478001,-0.8331728386061504
Province:Guangxi,1998,10,-0.038409023742295226,5,0.8609384118510635,-0.9973036753721441,-0.5039100722957717,-0.5961411005826762,-0.9502360330562357
Province:Guangxi,1998,11,0.003459345582911516,5,0.7147981606707845,-1.0774566365123512,-0.9787162787445385,-0.551493643350613,-0.24474814717342666
Province:Guangxi,1998,12,0.38547756753267676,5,1.9454802301039416,-0.870681809394133,-0.023350473127273008,-0.3700731614827874,-0.49535056722463033
Province:Guangxi,1999,1,0.6229314749154322,3,1.9505382828154187,-0.4251898036464349,,,-0.5069336617155571
Province:Guangxi,1999,2,0.23169075126121066,3,-0.11243973702080688,-0.984672575614071,,,-0.17716058480963198
Province:Guangxi,1999,3,0.8041561324144132,3,0.7428077765177629,-0.17635870081564511,,,1.4933019199098316
Province:Guangxi,1999,4,0.6872187964583801,3,1.0327089766439743,-0.6870582054327447,,,0.34188920729842126
