province,season_year,season,component,raw_value,month_count,grid_count,station_count,reference_mean,reference_sd,reference_n,standardized_value
Guangdong,2004,Winter,T10,9.597514781512706,3,5,15,9.759028272716087,5.152738864667796,29,-0.03134517301291462
Guangdong,2004,Winter,T90,5.991337897076856,3,5,15,9.630581215556122,4.446465433631796,29,-0.8184575755279839
Guangdong,2004,Winter,W,9.814772895009561,3,5,15,7.425967020832149,2.1356271387580525,29,1.1185500646740199
Guangdong,2005,Autumn,T10,2.24054169232426,3,5,15,9.512639620632019,3.947051950597073,30,-1.842412519350728
Guangdong,2005,Autumn,T90,18.23021094555584,3,5,15,9.238634695393669,4.086683384765904,30,2.200213572619899
Guangdong,2005,Autumn,W,6.921338307088695,3,5,15,5.984778891511962,2.235894735357628,30,0.4188745564656163
Guangdong,2005,Spring,P,116.28557013725477,3,5,15,88.59449071643799,25.07672585959325,21,1.1042541827773498
Guangdong,2005,Spring,T10,8.046094618107858,3,5,15,9.429794575678955,4.465312036709508,30,-0.30987755081742185
Guangdong,2005,Spring,T90,9.44711516762992,3,5,15,9.333157845778702,4.811945514886084,30,0.02368217210662171
Guangdong,2005,Spring,W,7.5438628279613456,3,5,15,6.708153817686801,1.8315400557612684,30,0.45628759668441266
Guangdong,2005,Summer,P,142.80980919364723,3,4,10,120.10637979373713,34.18668441207196,22,0.6641015293045817
Guangdong,2005,Summer,T10,9.304041450491502,3,5,15,9.51728295579696,3.2426553745642304,30,-0.06576138401205053
Guangdong,2005,Summer,T90,8.899736294356599,3,5,15,9.143496196483236,3.8703563859715753,30,-0.06298125490721346
Guangdong,2005,Summer,W,3.291711393247114,3,5,15,4.484599324536483,1.4836221301145998,30,-0.8040375693217968
Guangdong,2005,Winter,P,14.933826765778962,3,5,15,30.401852717444218,16.392123960930427,19,-0.9436254867601234
Guangdong,2005,Winter,T10,12.015495838926448,3,5,15,9.759028272716087,5.152738864667796,29,0.4379161501241415
Guangdong,2005,Winter,T90,8.753611102023525,3,5,15,9.630581215556122,4.446465433631796,29,-0.19722859125350325
Guangdong,2005,Winter,W,11.081985576096478,3,5,15,7.425967020832149,2.1356271387580525,29,1.7119180070873428
Guangdong,2006,Autumn,T10,8.870299778244528,3,5,15,9.512639620632019,3.947051950597073,30,-0.16273914061108924
Guangdong,2006,Autumn,T90,12.868790484683904,3,5,15,9.238634695393669,4.086683384765904,30,0.8882889736020447
Guangdong,2006,Autumn,W,4.841146110408919,3,5,15,5.984778891511962,2.235894735357628,30,-0.5114877561175175
Guangdong,2006,Spring,T10,13.291474052380503,3,5,15,9.429794575678955,4.465312036709508,30,0.864817384530919
Guangdong,2006,Spring,T90,11.166097294779524,3,5,15,9.333157845778702,4.811945514886084,30,0.3809144229356916
Guangdong,2006,Spring,W,10.490016465362087,3,5,15,6.708153817686801,1.8315400557612684,30,2.064853911209372
Guangdong,2006,Summer,T10,9.516991065420747,3,5,15,9.51728295579696,3.2426553745642304,30,-9.001584889415026e-05
Guangdong,2006,Summer,T90,10.382824955113756,3,5,15,9.143496196483236,3.8703563859715753,30,0.3202105013178036
Guangdong,2006,Summer,W,4.49358881777091,3,5,15,4.484599324536483,1.4836221301145998,30,0.006059152834106046
Guangdong,2006,Winter,T10,7.857293912583316,3,5,15,9.759028272716087,5.152738864667796,29,-0.36907252823792736
Guangdong,2006,Winter,T90,11.686544754713466,3,5,15,9.630581215556122,4.446465433631796,29,0.46238154098907935
Guangdong,2006,Winter,W,12.004145215965835,3,5,15,7.425967020832149,2.1356271387580525,29,2.1437160598156044
Guangdong,2007,Autumn,T10,7.140620563930969,3,5,15,9.512639620632019,3.947051950597073,30,-0.6009596748130546
Guangdong,2007,Autumn,T90,7.124547503887097,3,5,15,9.238634695393669,4.086683384765904,30,-0.5173112258677393
Guangdong,2007,Autumn,W,6.355677269475549,3,5,15,5.984778891511962,2.235894735357628,30,0.16588364921583015
Guangdong,2007,Spring,T10,10.352135179901401,3,5,15,9.429794575678955,4.465312036709508,30,0.20655680871568383
Guangdong,2007,Spring,T90,12.09751820808303,3,5,15,9.333157845778702,4.811945514886084,30,0.5744787329267529
Guangdong,2007,Spring,W,6.710777019699806,3,5,15,6.708153817686801,1.8315400557612684,30,0.0014322384076465358
Guangdong,2007,Summer,T10,5.41146513266947,3,5,15,9.51728295579696,3.2426553745642304,30,-1.2661900044432741
Guangdong,2007,Summer,T90,14.327610990120396,3,5,15,9.143496196483236,3.8703563859715753,30,1.3394411978254537
Guangdong,2007,Summer,W,2.511566869342934,3,5,15,4.484599324536483,1.4836221301145998,30,-1.3298753200999678
Guangdong,2007,Winter,T10,1.8878694848014368,3,5,15,9.759028272716087,5.152738864667796,29,-1.5275679584476893
Guangdong,2007,Winter,T90,9.35014664074545,3,5,15,9.630581215556122,4.446465433631796,29,-0.06306910038916404
Guangdong,2007,Winter,W,6.406832518583912,3,5,15,7.425967020832149,2.1356271387580525,29,-0.477206195666207
Guangdong,2008,Autumn,T10,4.234306990409777,3,5,15,9.512639620632019,3.947051950597073,30,-1.337284813143588
Guangdong,2008,Autumn,T90,19.39199255233891,3,5,15,9.238634695393669,4.086683384765904,30,2.484498284059471
Guangdong,2008,Autumn,W,4.83392527332235,3,5,15,5.984778891511962,2.235894735357628,30,-0.5147172628435635
Guangdong,2008,Spring,T10,6.52017015505093,3,5,15,9.429794575678955,4.465312036709508,30,-0.6516060684467035
Guangdong,2008,Spring,T90,6.48965219813104,3,5,15,9.333157845778702,4.811945514886084,30,-0.5909264015669093
Guangdong,2008,Spring,W,5.135242861950924,3,5,15,6.708153817686801,1.8315400557612684,30,-0.8587914584713281
Guangdong,2008,Summer,T10,16.284064513933107,3,5,15,9.51728295579696,3.2426553745642304,30,2.0868025665679975
Guangdong,2008,Summer,T90,6.423372660170167,3,5,15,9.143496196483236,3.8703563859715753,30,-0.7028095774777692
Guangdong,2008,Summer,W,3.2641507374068746,3,5,15,4.484599324536483,1.4836221301145998,30,-0.8226141699809623
Guangdong,2008,Winter,T10,19.552908812677288,3,5,15,9.759028272716087,5.152738864667796,29,1.9007135422906056
Guangdong,2008,Winter,T90,9.279386204755719,3,5,15,9.630581215556122,4.446465433631796,29,-0.07898296209480547
Guangdong,2008,Winter,W,8.191268733094182,3,5,15,7.425967020832149,2.1356271387580525,29,0.35834987220994213
Guangdong,2009,Autumn,T10,13.303594569262321,3,5,15,9.512639620632019,3.947051950597073,30,0.9604522555262649
Guangdong,2009,Autumn,T90,15.410984313271394,3,5,15,9.238634695393669,4.086683384765904,30,1.5103566967988378
Guangdong,2009,Autumn,W,11.489834164305236,3,5,15,5.984778891511962,2.235894735357628,30,2.4621263182645974
Guangdong,2009,Spring,T10,6.463393386613383,3,5,15,9.429794575678955,4.465312036709508,30,-0.664321141429461
Guangdong,2009,Spring,T90,5.715480086267462,3,5,15,9.333157845778702,4.811945514886084,30,-0.7518118707536704
Guangdong,2009,Spring,W,8.819259040527143,3,5,15,6.708153817686801,1.8315400557612684,30,1.1526393955729644
Guangdong,2009,Summer,T10,5.678672414765072,3,5,15,9.51728295579696,3.2426553745642304,30,-1.1837861559826555
Guangdong,2009,Summer,T90,10.3251343092649,3,5,15,9.143496196483236,3.8703563859715753,30,0.3053047303510883
Guangdong,2009,Summer,W,5.218970476483415,3,5,15,4.484599324536483,1.4836221301145998,30,0.4949853045736158
Guangdong,2009,Winter,T10,5.923208909755304,3,5,15,9.759028272716087,5.152738864667796,29,-0.7444233957328795
Guangdong,2009,Winter,T90,16.92643615013817,3,5,15,9.630581215556122,4.446465433631796,29,1.640821241833633
Guangdong,2009,Winter,W,8.092866289995749,3,5,15,7.425967020832149,2.1356271387580525,29,0.3122732695518314
Guangdong,2010,Autumn,T10,12.576929786962703,3,5,15,9.512639620632019,3.947051950597073,30,0.7763490839960054
Guangdong,2010,Autumn,T90,7.458921215506577,3,5,15,9.238634695393669,4.086683384765904,30,-0.43549091337033896
Guangdong,2010,Autumn,W,7.201217834512653,3,5,15,5.984778891511962,2.235894735357628,30,0.5440501843688644
Guangdong,2010,Spring,T10,13.291452416683057,3,5,15,9.429794575678955,4.465312036709508,30,0.8648125392486035
Guangdong,2010,Spring,T90,8.705022829442497,3,5,15,9.333157845778702,4.811945514886084,30,-0.1305366019613121
Guangdong,2010,Spring,W,10.413547817515822,3,5,15,6.708153817686801,1.8315400557612684,30,2.0231029008475034
Guangdong,2010,Summer,T10,10.562940117853937,3,5,15,9.51728295579696,3.2426553745642304,30,0.3224694089477517
Guangdong,2010,Summer,T90,8.814692948820374,3,5,15,9.143496196483236,3.8703563859715753,30,-0.08495425611311555
Guangdong,2010,Summer,W,7.356381380208617,3,5,15,4.484599324536483,1.4836221301145998,30,1.9356559850251818
Guangdong,2010,Winter,T10,12.199086296702257,3,5,15,9.759028272716087,5.152738864667796,29,0.47354583418103874
Guangdong,2010,Winter,T90,18.02558150487842,3,5,15,9.630581215556122,4.446465433631796,29,1.8880165413689964
Guangdong,2010,Winter,W,10.40083448640144,3,5,15,7.425967020832149,2.1356271387580525,29,1.3929713720061114
Guangdong,2011,Autumn,T10,9.194839911505449,3,5,15,9.512639620632019,3.947051950597073,30,-0.08051571479278252
Guangdong,2011,Autumn,T90,11.529862639764746,3,5,15,9.238634695393669,4.086683384765904,30,0.5606570728997945
Guangdong,2011,Autumn,W,8.487824561057108,3,5,15,5.984778891511962,2.235894735357628,30,1.1194827868963997
Guangdong,2011,Spring,T10,13.742782471632403,3,5,15,9.429794575678955,4.465312036709508,30,0.9658872348665004
Guangdong,2011,Spring,T90,5.344506179525378,3,5,15,9.333157845778702,4.811945514886084,30,-0.8289062405037956
Guangdong,2011,Spring,W,7.674488270053409,3,5,15,6.708153817686801,1.8315400557612684,30,0.5276075995864349
Guangdong,2011,Summer,T10,6.519202206557736,3,5,15,9.51728295579696,3.2426553745642304,30,-0.924575819174779
Guangdong,2011,Summer,T90,12.262587028700006,3,5,15,9.143496196483236,3.8703563859715753,30,0.8058924091647403
Guangdong,2011,Summer,W,5.740653238404793,3,5,15,4.484599324536483,1.4836221301145998,30,0.8466130885842799
Guangdong,2011,Winter,T10,18.018938042837352,3,5,15,9.759028272716087,5.152738864667796,29,1.6030134627545873
Guangdong,2011,Winter,T90,5.129825562029141,3,5,15,9.630581215556122,4.446465433631796,29,-1.0122097474287215
Guangdong,2011,Winter,W,12.176557017754886,3,5,15,7.425967020832149,2.1356271387580525,29,2.224447287968715
Guangdong,2012,Autumn,T10,8.601994253697983,3,5,15,9.512639620632019,3.947051950597073,30,-0.2307153233177693
Guangdong,2012,Autumn,T90,7.6566635060306,3,5,15,9.238634695393669,4.086683384765904,30,-0.38710392766423934
Guangdong,2012,Autumn,W,5.082157568986846,3,5,15,5.984778891511962,2.235894735357628,30,-0.4036958038548911
Guangdong,2012,Spring,T10,4.600323579507488,3,5,15,9.429794575678955,4.465312036709508,30,-1.0815528582254035
Guangdong,2012,Spring,T90,14.96220870993965,3,5,15,9.333157845778702,4.811945514886084,30,1.1698076893736833
Guangdong,2012,Spring,W,7.480669789782969,3,5,15,6.708153817686801,1.8315400557612684,30,0.42178491792530076
Guangdong,2012,Summer,T10,9.01750073547599,3,5,15,9.51728295579696,3.2426553745642304,30,-0.15412745499917152
Guangdong,2012,Summer,T90,9.534562166706909,3,5,15,9.143496196483236,3.8703563859715753,30,0.10104133346508448
Guangdong,2012,Summer,W,5.7744927728170845,3,5,15,4.484599324536483,1.4836221301145998,30,0.8694218171179245
Guangdong,2012,Winter,T10,15.049694465701426,3,5,15,9.759028272716087,5.152738864667796,29,1.0267677699064681
Guangdong,2012,Winter,T90,2.5027504696509717,3,5,15,9.630581215556122,4.446465433631796,29,-1.6030329825555985
Guangdong,2012,Winter,W,11.029355201347558,3,5,15,7.425967020832149,2.1356271387580525,29,1.6872740166670266
Guangdong,2013,Autumn,T10,9.79410266289119,3,5,15,9.512639620632019,3.947051950597073,30,0.07130968778269912
Guangdong,2013,Autumn,T90,7.487765166966109,3,5,15,9.238634695393669,4.086683384765904,30,-0.4284328790809554
Guangdong,2013,Autumn,W,6.957036592388788,3,5,15,5.984778891511962,2.235894735357628,30,0.43484055197317445
Guangdong,2013,Spring,T10,8.085649851153404,3,5,15,9.429794575678955,4.465312036709508,30,-0.3010192151131395
Guangdong,2013,Spring,T90,9.876064858795775,3,5,15,9.333157845778702,4.811945514886084,30,0.11282484627840302
Guangdong,2013,Spring,W,6.374096689275421,3,5,15,6.708153817686801,1.8315400557612684,30,-0.18239138552311432
Guangdong,2013,Summer,T10,13.499326351275533,3,5,15,9.51728295579696,3.2426553745642304,30,1.2280193037823846
Guangdong,2013,Summer,T90,8.671558371129953,3,5,15,9.143496196483236,3.8703563859715753,30,-0.1219365294275898
Guangdong,2013,Summer,W,8.26492866296867,3,5,15,4.484599324536483,1.4836221301145998,30,2.5480405432751136
Guangdong,2013,Winter,T10,8.903428048490532,3,5,15,9.759028272716087,5.152738864667796,29,-0.16604765867185395
Guangdong,2013,Winter,T90,12.83908383596841,3,5,15,9.630581215556122,4.446465433631796,29,0.7215849686234125
Guangdong,2013,Winter,W,9.211121545922605,3,5,15,7.425967020832149,2.1356271387580525,29,0.83589241431376
Guangdong,2014,Autumn,T10,3.4428540939536334,3,5,15,9.512639620632019,3.947051950597073,30,-1.5378022895696128
Guangdong,2014,Autumn,T90,17.287384624964506,3,5,15,9.238634695393669,4.086683384765904,30,1.9695066076257557
Guangdong,2014,Autumn,W,5.029488351262448,3,5,15,5.984778891511962,2.235894735357628,30,-0.4272520191326077
Guangdong,2014,Spring,T10,4.961970889299948,3,5,15,9.429794575678955,4.465312036709508,30,-1.0005624802138908
Guangdong,2014,Spring,T90,10.646550329240204,3,5,15,9.333157845778702,4.811945514886084,30,0.27294417183204434
Guangdong,2014,Spring,W,6.178779208216519,3,5,15,6.708153817686801,1.8315400557612684,30,-0.2890325045335963
Guangdong,2014,Summer,T10,5.725473035556601,3,5,15,9.51728295579696,3.2426553745642304,30,-1.1693533484883287
Guangdong,2014,Summer,T90,18.77079247103246,3,5,15,9.143496196483236,3.8703563859715753,30,2.487444388698713
Guangdong,2014,Summer,W,2.9226814765720714,3,5,15,4.484599324536483,1.4836221301145998,30,-1.0527733553312286
Guangdong,2014,Winter,T10,19.373528926173996,3,5,15,9.759028272716087,5.152738864667796,29,1.86590101031207
Guangdong,2014,Winter,T90,5.4507251988593195,3,5,15,9.630581215556122,4.446465433631796,29,-0.9400401462882324
Guangdong,2014,Winter,W,9.632030383775614,3,5,15,7.425967020832149,2.1356271387580525,29,1.0329815176568573
Guangdong,2015,Autumn,T10,8.06907351217656,3,5,15,9.512639620632019,3.947051950597073,30,-0.36573273585545013
Guangdong,2015,Autumn,T90,22.329009923462333,3,5,15,9.238634695393669,4.086683384765904,30,3.2031782243924716
Guangdong,2015,Autumn,W,4.068047074855051,3,5,15,5.984778891511962,2.235894735357628,30,-0.8572549442272079
Guangdong,2015,Summer,T10,9.077924268672858,3,5,15,9.51728295579696,3.2426553745642304,30,-0.1354934880130905
Guangdong,2015,Summer,T90,20.687167974617193,3,5,15,9.143496196483236,3.8703563859715753,30,2.982586260008237
Guangdong,2015,Summer,W,6.287483470225733,3,5,15,4.484599324536483,1.4836221301145998,30,1.2151909230081308
Guangdong,2015,Winter,T10,5.837870224646557,3,5,15,9.759028272716087,5.152738864667796,29,-0.7609852063252834
Guangdong,2015,Winter,T90,7.036255507303378,3,5,15,9.630581215556122,4.446465433631796,29,-0.5834579728496266
Guangdong,2015,Winter,W,7.4179630025211445,3,5,15,7.425967020832149,2.1356271387580525,29,-0.00374785381106342
Guangdong,2016,Autumn,T10,9.381306608926307,3,5,15,9.512639620632019,3.947051950597073,30,-0.03327369726812053
Guangdong,2016,Autumn,T90,24.017027321029843,3,5,15,9.238634695393669,4.086683384765904,30,3.6162313627540095
Guangdong,2016,Autumn,W,6.939188753349275,3,5,15,5.984778891511962,2.235894735357628,30,0.4268581372569206
Guangdong,2016,Spring,T10,8.382660324639263,3,5,15,9.429794575678955,4.465312036709508,30,-0.23450416061210494
Guangdong,2016,Spring,T90,9.549056644674847,3,5,15,9.333157845778702,4.811945514886084,30,0.044867257583912204
Guangdong,2016,Spring,W,6.544611567983327,3,5,15,6.708153817686801,1.8315400557612684,30,-0.08929220476999018
Guangdong,2016,Summer,T10,4.941389683139335,3,5,15,9.51728295579696,3.2426553745642304,30,-1.4111562112185798
Guangdong,2016,Summer,T90,16.882663040427314,3,5,15,9.143496196483236,3.8703563859715753,30,1.9996005721838237
Guangdong,2016,Summer,W,5.071064593863143,3,5,15,4.484599324536483,1.4836221301145998,30,0.3952928831557397
Guangdong,2016,Winter,T10,11.632419358503313,3,5,15,9.759028272716087,5.152738864667796,29,0.3635719051537858
Guangdong,2016,Winter,T90,6.895218005601414,3,5,15,9.630581215556122,4.446465433631796,29,-0.6151769873808532
Guangdong,2016,Winter,W,10.370599650061143,3,5,15,7.425967020832149,2.1356271387580525,29,1.3788140147635548
Guangdong,2017,Autumn,T10,8.146250824211053,3,5,15,9.512639620632019,3.947051950597073,30,-0.34617958251455766
Guangdong,2017,Autumn,T90,22.995987130342524,3,5,15,9.238634695393669,4.086683384765904,30,3.36638568239289
Guangdong,2017,Autumn,W,6.24251012408367,3,5,15,5.984778891511962,2.235894735357628,30,0.11526984186511072
Guangdong,2017,Spring,T10,6.732373664321005,3,5,15,9.429794575678955,4.465312036709508,30,-0.6040834076504272
Guangdong,2017,Spring,T90,5.906589098270953,3,5,15,9.333157845778702,4.811945514886084,30,-0.7120963312879217
Guangdong,2017,Spring,W,4.659098753158319,3,5,15,6.708153817686801,1.8315400557612684,30,-1.1187607161978257
Guangdong,2017,Summer,T10,9.082865436479375,3,5,15,9.51728295579696,3.2426553745642304,30,-0.13396968506897353
Guangdong,2017,Summer,T90,15.521469627649823,3,5,15,9.143496196483236,3.8703563859715753,30,1.6479033957400089
Guangdong,2017,Summer,W,3.827486435479649,3,5,15,4.484599324536483,1.4836221301145998,30,-0.44291122093607255
Guangdong,2017,Winter,T10,2.794089671123406,3,5,15,9.759028272716087,5.152738864667796,29,-1.3516964054497491
Guangdong,2017,Winter,T90,18.48310164802053,3,5,15,9.630581215556122,4.446465433631796,29,1.9909117847867361
Guangdong,2017,Winter,W,7.475874619583826,3,5,15,7.425967020832149,2.1356271387580525,29,0.02336906000393869
Guangdong,2018,Autumn,T10,11.26986733577632,3,5,15,9.512639620632019,3.947051950597073,30,0.44520004731087576
Guangdong,2018,Autumn,T90,6.938255729265793,3,5,15,9.238634695393669,4.086683384765904,30,-0.5628963023421614
Guangdong,2018,Autumn,W,3.1565653851571907,3,5,15,5.984778891511962,2.235894735357628,30,-1.2649135317644562
Guangdong,2018,Spring,T10,5.718056488908161,3,5,15,9.429794575678955,4.465312036709508,30,-0.8312382329065576
Guangdong,2018,Spring,T90,21.81841220923164,3,5,15,9.333157845778702,4.811945514886084,30,2.59463751715994
Guangdong,2018,Spring,W,7.2673946798458955,3,5,15,6.708153817686801,1.8315400557612684,30,0.3053391381749766
Guangdong,2018,Summer,T10,8.400264685147308,3,5,15,9.51728295579696,3.2426553745642304,30,-0.34447640640805505
Guangdong,2018,Summer,T90,8.89143915825744,3,5,15,9.143496196483236,3.8703563859715753,30,-0.06512502030546798
Guangdong,2018,Summer,W,2.6426957260766955,3,5,15,4.484599324536483,1.4836221301145998,30,-1.2414910515776096
Guangdong,2018,Winter,T10,12.112056089334816,3,5,15,9.759028272716087,5.152738864667796,29,0.45665574724800884
Guangdong,2018,Winter,T90,7.5884566503513815,3,5,15,9.630581215556122,4.446465433631796,29,-0.4592691871072903
Guangdong,2018,Winter,W,9.001206707240287,3,5,15,7.425967020832149,2.1356271387580525,29,0.7376005192199417
Guangdong,2019,Autumn,T10,4.480061021009084,3,5,15,9.512639620632019,3.947051950597073,30,-1.2750221336361314
Guangdong,2019,Autumn,T90,13.172972386196589,3,5,15,9.238634695393669,4.086683384765904,30,0.9627214345669916
Guangdong,2019,Autumn,W,4.993767315049499,3,5,15,5.984778891511962,2.235894735357628,30,-0.4432281899460499
Guangdong,2019,Spring,T10,5.648949909860344,3,5,15,9.429794575678955,4.465312036709508,30,-0.8467145486667305
Guangdong,2019,Spring,T90,12.771395916951555,3,5,15,9.333157845778702,4.811945514886084,30,0.714521405227143
Guangdong,2019,Spring,W,3.2594748135961336,3,5,15,6.708153817686801,1.8315400557612684,30,-1.8829394384482874
Guangdong,2019,Summer,T10,6.375404191489771,3,5,15,9.51728295579696,3.2426553745642304,30,-0.9689215785779933
Guangdong,2019,Summer,T90,18.19737518975624,3,5,15,9.143496196483236,3.8703563859715753,30,2.339288192190655
Guangdong,2019,Summer,W,3.9582498510938797,3,5,15,4.484599324536483,1.4836221301145998,30,-0.3547732692568738
Guangdong,2019,Winter,T10,6.81270045689497,3,5,15,9.759028272716087,5.152738864667796,29,-0.5717983956113154
Guangdong,2019,Winter,T90,24.040054277269416,3,5,15,9.630581215556122,4.446465433631796,29,3.2406578386338394
Guangdong,2019,Winter,W,7.897247448165298,3,5,15,7.425967020832149,2.1356271387580525,29,0.22067542539622148
Guangdong,2020,Autumn,P,143.46569589461268,3,4,9,57.52198452478407,33.03593305734785,21,2.601522143195923
Guangdong,2020,Autumn,T10,3.980800282914642,3,5,15,9.512639620632019,3.947051950597073,30,-1.401511661603687
Guangdong,2020,Autumn,T90,14.042311566616368,3,5,15,9.238634695393669,4.086683384765904,30,1.1754463017931753
Guangdong,2020,Autumn,W,9.93400981918655,3,5,15,5.984778891511962,2.235894735357628,30,1.766286607872402
Guangdong,2020,Spring,P,217.4618704317467,3,5,10,88.59449071643799,25.07672585959325,21,5.138923655219116
Guangdong,2020,Spring,T10,7.32332830788841,3,5,15,9.429794575678955,4.465312036709508,30,-0.4717399927425455
Guangdong,2020,Spring,T90,13.59155840625479,3,5,15,9.333157845778702,4.811945514886084,30,0.8849644176773063
Guangdong,2020,Spring,W,5.8347459633642,3,5,15,6.708153817686801,1.8315400557612684,30,-0.4768707359553623
Guangdong,2020,Summer,P,249.01010078538079,3,5,9,120.10637979373713,34.18668441207196,22,3.7705827051811234
Guangdong,2020,Summer,T10,3.296767049237884,3,5,15,9.51728295579696,3.2426553745642304,30,-1.9183401219116694
Guangdong,2020,Summer,T90,18.9309911686001,3,5,15,9.143496196483236,3.8703563859715753,30,2.5288355892993333
Guangdong,2020,Summer,W,7.113871264906588,3,5,15,4.484599324536483,1.4836221301145998,30,1.7721978440473998
Guangdong,2020,Winter,P,65.35888980494356,3,4,8,30.401852717444218,16.392123960930427,19,2.1325508012761003
Guangdong,2020,Winter,T10,3.8040428920826748,3,5,15,9.759028272716087,5.152738864667796,29,-1.1556932220001677
Guangdong,2020,Winter,T90,20.467051471421875,3,5,15,9.630581215556122,4.446465433631796,29,2.4370976042907664
Guangdong,2020,Winter,W,6.925908927683491,3,5,15,7.425967020832149,2.1356271387580525,29,-0.2341504675949479
Guangdong,2021,Autumn,T10,10.479502168209775,3,5,15,9.512639620632019,3.947051950597073,30,0.24495815096416412
Guangdong,2021,Autumn,T90,23.320054672994747,3,5,15,9.238634695393669,4.086683384765904,30,3.4456841041547186
Guangdong,2021,Autumn,W,8.53175085679152,3,5,15,5.984778891511962,2.235894735357628,30,1.1391287456438208
Guangdong,2021,Spring,P,116.11443449874128,3,4,8,88.59449071643799,25.07672585959325,21,1.0974297018035697
Guangdong,2021,Spring,T10,1.7446073657765417,3,5,15,9.429794575678955,4.465312036709508,30,-1.7210862637867594
Guangdong,2021,Spring,T90,30.961134818974198,3,5,15,9.333157845778702,4.811945514886084,30,4.494642947699192
Guangdong,2021,Spring,W,7.684423273752517,3,5,15,6.708153817686801,1.8315400557612684,30,0.5330319983965274
Guangdong,2021,Summer,P,284.23195075325094,3,4,9,120.10637979373713,34.18668441207196,22,4.8008624931629225
Guangdong,2021,Summer,T10,5.531568012496387,3,5,15,9.51728295579696,3.2426553745642304,30,-1.22915156959478
Guangdong,2021,Summer,T90,15.727767551063977,3,5,15,9.143496196483236,3.8703563859715753,30,1.701205444141003
Guangdong,2021,Summer,W,4.543517906129289,3,5,15,4.484599324536483,1.4836221301145998,30,0.03971266025012386
Guangdong,2021,Winter,P,43.247954351768044,3,4,8,30.401852717444218,16.392123960930427,19,0.7836752372628272
Guangdong,2021,Winter,T10,10.031947868366965,3,5,15,9.759028272716087,5.152738864667796,29,0.05296592798875969
Guangdong,2021,Winter,T90,16.26146487067095,3,5,15,9.630581215556122,4.446465433631796,29,1.4912707079561924
Guangdong,2021,Winter,W,10.313567262042021,3,5,15,7.425967020832149,2.1356271387580525,29,1.3521087968984697
Guangdong,2022,Autumn,P,160.5328315316781,3,5,15,57.52198452478407,33.03593305734785,21,3.118145530446351
Guangdong,2022,Autumn,T10,7.639476259574404,3,5,15,9.512639620632019,3.947051950597073,30,-0.47457276582697633
Guangdong,2022,Autumn,T90,25.618835240851677,3,5,15,9.238634695393669,4.086683384765904,30,4.008189282908274
Guangdong,2022,Autumn,W,9.873490567762493,3,5,15,5.984778891511962,2.235894735357628,30,1.73921947878666
Guangdong,2022,Spring,P,221.92281900235685,3,4,11,88.59449071643799,25.07672585959325,21,5.31681564142128
Guangdong,2022,Spring,T10,13.3085561118935,3,5,15,9.429794575678955,4.465312036709508,30,0.8686428863934015
Guangdong,2022,Spring,T90,14.939325583319729,3,5,15,9.333157845778702,4.811945514886084,30,1.1650522060563575
Guangdong,2022,Spring,W,5.725393835738113,3,5,15,6.708153817686801,1.8315400557612684,30,-0.5365757515689222
Guangdong,2022,Summer,P,359.45956639178274,3,5,15,120.10637979373713,34.18668441207196,22,7.001357128201807
Guangdong,2022,Summer,T10,7.968517851346376,3,5,15,9.51728295579696,3.2426553745642304,30,-0.4776224808221309
Guangdong,2022,Summer,T90,15.375142499137667,3,5,15,9.143496196483236,3.8703563859715753,30,1.6100962498548053
Guangdong,2022,Summer,W,4.770689923295261,3,5,15,4.484599324536483,1.4836221301145998,30,0.19283252315512364
Guangdong,2022,Winter,T10,8.78085687249309,3,5,15,9.759028272716087,5.152738864667796,29,-0.18983523634979735
Guangdong,2022,Winter,T90,6.745156227728509,3,5,15,9.630581215556122,4.446465433631796,29,-0.6489255411732388
Guangdong,2022,Winter,W,7.397201035492767,3,5,15,7.425967020832149,2.1356271387580525,29,-0.013469572856295018
Guangdong,2023,Autumn,D,41.06986488487978,3,5,11,36.52339477592022,8.447685491131848,18,0.5381912138812841
Guangdong,2023,Autumn,P,230.46158219845168,3,5,15,57.52198452478407,33.03593305734785,21,5.234893695100354
Guangdong,2023,Autumn,T10,9.903332444556089,3,5,15,9.512639620632019,3.947051950597073,30,0.0989834511463599
Guangdong,2023,Autumn,T90,18.472403328532675,3,5,15,9.238634695393669,4.086683384765904,30,2.2594773716897425
Guangdong,2023,Autumn,W,6.40796876117619,3,5,15,5.984778891511962,2.235894735357628,30,0.18927092719172173
Guangdong,2023,Spring,D,35.35231486400034,3,5,11,36.20387037823974,6.305660808129822,18,-0.1350461974011509
Guangdong,2023,Spring,P,197.78140380300127,3,5,15,88.59449071643799,25.07672585959325,21,4.354113599116177
Guangdong,2023,Spring,T10,6.269500150342059,3,5,15,9.429794575678955,4.465312036709508,30,-0.7077432437769162
Guangdong,2023,Spring,T90,15.808901445024683,3,5,15,9.333157845778702,4.811945514886084,30,1.3457641154108715
Guangdong,2023,Spring,W,5.936653316816346,3,5,15,6.708153817686801,1.8315400557612684,30,-0.4212304822073823
Guangdong,2023,Summer,D,38.21108987444006,3,5,11,36.36363257707998,6.537674598487685,18,0.28258630336043944
Guangdong,2023,Summer,P,244.1281659734365,3,5,15,120.10637979373713,34.18668441207196,22,3.627780473964446
Guangdong,2023,Summer,T10,3.9410604303300385,3,5,15,9.51728295579696,3.2426553745642304,30,-1.719646981053696
