area,season_year,season,component,raw_value,month_count,grid_count,station_count,reference_mean,reference_sd,reference_n,standardized_value
Province:Hunan,2006,Spring,T10,8.945237983776718,3,5,12,9.559425896750318,4.169962776827203,30,-0.14728858405803727
Province:Hunan,2006,Spring,T90,13.96171292900853,3,5,12,9.480391165529875,4.1535264381252635,30,1.0789197637806163
Province:Hunan,2006,Spring,W,6.491994673552177,3,5,13,6.6140288062978865,2.8214794672230075,30,-0.043251823790807074
Province:Hunan,2006,Summer,T10,4.891728858598071,3,5,12,9.623014803528177,4.117327927015234,30,-1.1491156470405182
Province:Hunan,2006,Summer,T90,12.874974185448304,3,5,12,9.424702000584318,4.81914212473275,30,0.7159515315301732
Province:Hunan,2006,Summer,W,4.450239728855684,3,5,13,6.7964056609019625,2.859652826114189,30,-0.8204373309309517
Province:Hunan,2006,Winter,T10,9.728286318840142,3,5,12,9.767914908925956,5.604874919592805,29,-0.007070379027957427
Province:Hunan,2006,Winter,T90,5.3331848107426305,3,5,12,9.577249508785364,4.601666832594355,29,-0.9222885646525587
Province:Hunan,2006,Winter,W,6.327660365620915,3,5,13,6.367477892556781,2.110472971596204,29,-0.018866636754770523
Province:Hunan,2007,Autumn,T10,7.787155564895972,3,5,12,9.526483989819885,4.822048870348063,30,-0.3607031931217997
Province:Hunan,2007,Autumn,T90,8.359198028173358,3,5,12,9.438378346887918,4.394984550435572,30,-0.24554814842468692
Province:Hunan,2007,Autumn,W,4.171850056925605,3,5,13,6.109815748963728,2.319181443539509,30,-0.8356248699025555
Province:Hunan,2007,Spring,T10,6.231053256758709,3,5,12,9.559425896750318,4.169962776827203,30,-0.798178021753006
Province:Hunan,2007,Spring,T90,19.982148071326332,3,5,12,9.480391165529875,4.1535264381252635,30,2.528395343629143
Province:Hunan,2007,Spring,W,4.953163141293164,3,5,13,6.6140288062978865,2.8214794672230075,30,-0.5886506296781245
Province:Hunan,2007,Summer,T10,4.3616740525340925,3,5,12,9.623014803528177,4.117327927015234,30,-1.2778532204035973
Province:Hunan,2007,Summer,T90,12.57089768414206,3,5,12,9.424702000584318,4.81914212473275,30,0.6528538901998492
Province:Hunan,2007,Summer,W,5.083044349227851,3,5,13,6.7964056609019625,2.859652826114189,30,-0.5991501122191449
Province:Hunan,2007,Winter,T10,2.657817381378233,3,5,12,9.767914908925956,5.604874919592805,29,-1.2685559677153815
Province:Hunan,2007,Winter,T90,13.084063714686513,3,5,12,9.577249508785364,4.601666832594355,29,0.7620747727892452
Province:Hunan,2007,Winter,W,2.2676148173744446,3,5,13,6.367477892556781,2.110472971596204,29,-1.9426276149281867
Province:Hunan,2008,Autumn,T10,4.175630275658508,3,5,12,9.526483989819885,4.822048870348063,30,-1.1096639329113942
Province:Hunan,2008,Autumn,T90,14.9928202032159,3,5,12,9.438378346887918,4.394984550435572,30,1.2638137387257709
Province:Hunan,2008,Autumn,W,2.512131993429287,3,5,13,6.109815748963728,2.319181443539509,30,-1.5512730862677546
Province:Hunan,2008,Spring,T10,1.9297558410163245,3,5,12,9.559425896750318,4.169962776827203,30,-1.8296734201400173
Province:Hunan,2008,Spring,T90,13.6647307298713,3,5,12,9.480391165529875,4.1535264381252635,30,1.007418545824899
Province:Hunan,2008,Spring,W,2.4275511551646702,3,5,13,6.6140288062978865,2.8214794672230075,30,-1.483788097615924
Province:Hunan,2008,Summer,T10,6.120374060301214,3,5,12,9.623014803528177,4.117327927015234,30,-0.8507072560931831
Province:Hunan,2008,Summer,T90,6.698303433492048,3,5,12,9.424702000584318,4.81914212473275,30,-0.5657435486494322
Province:Hunan,2008,Summer,W,4.932098666434421,3,5,13,6.7964056609019625,2.859652826114189,30,-0.6519347304829434
Province:Hunan,2008,Winter,T10,24.8072851927591,3,5,12,9.767914908925956,5.604874919592805,29,2.68326599604577
Province:Hunan,2008,Winter,T90,7.104349520415874,3,5,12,9.577249508785364,4.601666832594355,29,-0.5373922272802405
Province:Hunan,2008,Winter,W,3.9887282954163794,3,5,13,6.367477892556781,2.110472971596204,29,-1.1271168260171054
Province:Hunan,2009,Autumn,T10,14.716458631149402,3,5,12,9.526483989819885,4.822048870348063,30,1.076300713840525
Province:Hunan,2009,Autumn,T90,19.517201616309766,3,5,12,9.438378346887918,4.394984550435572,30,2.293255676728823
Province:Hunan,2009,Autumn,W,5.753261915621117,3,5,13,6.109815748963728,2.319181443539509,30,-0.15374124104685932
Province:Hunan,2009,Spring,T10,7.176995118185407,3,5,12,9.559425896750318,4.169962776827203,30,-0.5713314257393993
Province:Hunan,2009,Spring,T90,11.487764655714672,3,5,12,9.480391165529875,4.1535264381252635,30,0.48329377941575
Province:Hunan,2009,Spring,W,1.647706473106208,3,5,13,6.6140288062978865,2.8214794672230075,30,-1.7601837585157747
Province:Hunan,2009,Summer,T10,9.24284555731384,3,5,12,9.623014803528177,4.117327927015234,30,-0.09233397313823671
Province:Hunan,2009,Summer,T90,20.418008298486075,3,5,12,9.424702000584318,4.81914212473275,30,2.281174950512878
Province:Hunan,2009,Summer,W,4.853375247992125,3,5,13,6.7964056609019625,2.859652826114189,30,-0.6794637429992174
Province:Hunan,2009,Winter,T10,4.690186536377079,3,5,12,9.767914908925956,5.604874919592805,29,-0.9059485618133606
Province:Hunan,2009,Winter,T90,20.456395820733984,3,5,12,9.577249508785364,4.601666832594355,29,2.3641751364722574
Province:Hunan,2009,Winter,W,6.243738222378323,3,5,13,6.367477892556781,2.110472971596204,29,-0.05863125083514842
Province:Hunan,2010,Autumn,T10,7.9359122441870324,3,5,12,9.526483989819885,4.822048870348063,30,-0.32985392483549075
Province:Hunan,2010,Autumn,T90,10.489771537473505,3,5,12,9.438378346887918,4.394984550435572,30,0.23922568521461296
Province:Hunan,2010,Autumn,W,2.986819734850151,3,5,13,6.109815748963728,2.319181443539509,30,-1.3465940850868894
Province:Hunan,2010,Spring,T10,11.23345997362724,3,5,12,9.559425896750318,4.169962776827203,30,0.4014506043506323
Province:Hunan,2010,Spring,T90,7.432768648644287,3,5,12,9.480391165529875,4.1535264381252635,30,-0.49298410576864016
Province:Hunan,2010,Spring,W,3.670852374832824,3,5,13,6.6140288062978865,2.8214794672230075,30,-1.0431323231856915
Province:Hunan,2010,Summer,T10,7.8283687868470295,3,5,12,9.623014803528177,4.117327927015234,30,-0.435876385970096
Province:Hunan,2010,Summer,T90,16.478153025673095,3,5,12,9.424702000584318,4.81914212473275,30,1.4636320827495688
Province:Hunan,2010,Summer,W,4.241466550195223,3,5,13,6.7964056609019625,2.859652826114189,30,-0.893443808064804
Province:Hunan,2010,Winter,T10,8.05140048662552,3,5,12,9.767914908925956,5.604874919592805,29,-0.30625383205253426
Province:Hunan,2010,Winter,T90,15.299488219671938,3,5,12,9.577249508785364,4.601666832594355,29,1.2435143436189307
Province:Hunan,2010,Winter,W,5.444887326851657,3,5,13,6.367477892556781,2.110472971596204,29,-0.4371487235903076
Province:Hunan,2011,Autumn,T10,10.559663712453158,3,5,12,9.526483989819885,4.822048870348063,30,0.21426156192371737
Province:Hunan,2011,Autumn,T90,18.299649927204886,3,5,12,9.438378346887918,4.394984550435572,30,2.0162236018415034
Province:Hunan,2011,Autumn,W,4.453671832513144,3,5,13,6.109815748963728,2.319181443539509,30,-0.7141070919931972
Province:Hunan,2011,Spring,T10,12.157094020612726,3,5,12,9.559425896750318,4.169962776827203,30,0.6229475568218129
Province:Hunan,2011,Spring,T90,12.454348213247536,3,5,12,9.480391165529875,4.1535264381252635,30,0.7160077327110953
Province:Hunan,2011,Spring,W,4.405581309205077,3,5,13,6.6140288062978865,2.8214794672230075,30,-0.7827267654251036
Province:Hunan,2011,Summer,T10,9.687601633086414,3,5,12,9.623014803528177,4.117327927015234,30,0.015686588657284402
Province:Hunan,2011,Summer,T90,15.710406293680085,3,5,12,9.424702000584318,4.81914212473275,30,1.3043201736749666
Province:Hunan,2011,Summer,W,6.250845587433578,3,5,13,6.7964056609019625,2.859652826114189,30,-0.19077842893597444
Province:Hunan,2011,Winter,T10,16.112091450645526,3,5,12,9.767914908925956,5.604874919592805,29,1.131903322149511
Province:Hunan,2011,Winter,T90,12.27847928473065,3,5,12,9.577249508785364,4.601666832594355,29,0.5870111579595542
Province:Hunan,2011,Winter,W,5.654328919476831,3,5,13,6.367477892556781,2.110472971596204,29,-0.33790955045521276
Province:Hunan,2012,Autumn,T10,6.639045745746958,3,5,12,9.526483989819885,4.822048870348063,30,-0.5987990420064963
Province:Hunan,2012,Autumn,T90,5.51010067962563,3,5,12,9.438378346887918,4.394984550435572,30,-0.8938092096075673
Province:Hunan,2012,Autumn,W,3.3508754770762894,3,5,13,6.109815748963728,2.319181443539509,30,-1.1896181213302457
Province:Hunan,2012,Spring,T10,5.821800199871105,3,5,12,9.559425896750318,4.169962776827203,30,-0.8963211176966566
Province:Hunan,2012,Spring,T90,8.701884776436904,3,5,12,9.480391165529875,4.1535264381252635,30,-0.18743263120876102
Province:Hunan,2012,Spring,W,5.287097596552098,3,5,13,6.6140288062978865,2.8214794672230075,30,-0.4702962488866871
Province:Hunan,2012,Summer,T10,6.9547143606976825,3,5,12,9.623014803528177,4.117327927015234,30,-0.6480660491778755
Province:Hunan,2012,Summer,T90,9.27338361186019,3,5,12,9.424702000584318,4.81914212473275,30,-0.031399445131019
Province:Hunan,2012,Summer,W,7.731284214381866,3,5,13,6.7964056609019625,2.859652826114189,30,0.32692029778672593
Province:Hunan,2012,Winter,T10,8.562155643495478,3,5,12,9.767914908925956,5.604874919592805,29,-0.21512688199615998
Province:Hunan,2012,Winter,T90,0.3112487319524892,3,5,12,9.577249508785364,4.601666832594355,29,-2.0136183504638545
Province:Hunan,2012,Winter,W,3.595549267687286,3,5,13,6.367477892556781,2.110472971596204,29,-1.313415837196444
Province:Hunan,2013,Autumn,T10,12.191547754793158,3,5,12,9.526483989819885,4.822048870348063,30,0.5526828608812718
Province:Hunan,2013,Autumn,T90,12.339574786202377,3,5,12,9.438378346887918,4.394984550435572,30,0.6601152759517509
Province:Hunan,2013,Autumn,W,5.8576737638333585,3,5,13,6.109815748963728,2.319181443539509,30,-0.10872024947972718
Province:Hunan,2013,Spring,T10,6.898633092240229,3,5,12,9.559425896750318,4.169962776827203,30,-0.6380855050544609
Province:Hunan,2013,Spring,T90,16.025408467855275,3,5,12,9.480391165529875,4.1535264381252635,30,1.5757735986097539
Province:Hunan,2013,Spring,W,6.758370990692992,3,5,13,6.6140288062978865,2.8214794672230075,30,0.051158332382681374
Province:Hunan,2013,Summer,T10,3.3508778271017037,3,5,12,9.623014803528177,4.117327927015234,30,-1.5233513306707442
Province:Hunan,2013,Summer,T90,27.211873714652018,3,5,12,9.424702000584318,4.81914212473275,30,3.6909415106851835
Province:Hunan,2013,Summer,W,16.706853755910213,3,5,13,6.7964056609019625,2.859652826114189,30,3.465612330457248
Province:Hunan,2013,Winter,T10,12.154284938169141,3,5,12,9.767914908925956,5.604874919592805,29,0.4257668660724645
Province:Hunan,2013,Winter,T90,11.628476588337454,3,5,12,9.577249508785364,4.601666832594355,29,0.4457574079511613
Province:Hunan,2013,Winter,W,6.0561147133142486,3,5,13,6.367477892556781,2.110472971596204,29,-0.14753241734578626
Province:Hunan,2014,Autumn,T10,3.304039510494144,3,5,12,9.526483989819885,4.822048870348063,30,-1.2904150593721784
Province:Hunan,2014,Autumn,T90,17.032607279496826,3,5,12,9.438378346887918,4.394984550435572,30,1.7279307459354483
Province:Hunan,2014,Autumn,W,5.767242790706231,3,5,13,6.109815748963728,2.319181443539509,30,-0.14771287482132744
Province:Hunan,2014,Spring,T10,2.0664267123024858,3,5,12,9.559425896750318,4.169962776827203,30,-1.7968983382986035
Province:Hunan,2014,Spring,T90,12.976659537476264,3,5,12,9.480391165529875,4.1535264381252635,30,0.841759026704177
Province:Hunan,2014,Spring,W,4.348676958039678,3,5,13,6.6140288062978865,2.8214794672230075,30,-0.8028950324022177
Province:Hunan,2014,Summer,T10,12.32051380073745,3,5,12,9.623014803528177,4.117327927015234,30,0.6551576762953553
Province:Hunan,2014,Summer,T90,6.618064475334731,3,5,12,9.424702000584318,4.81914212473275,30,-0.5823935988202946
Province:Hunan,2014,Summer,W,4.442568824221002,3,5,13,6.7964056609019625,2.859652826114189,30,-0.8231197910410153
Province:Hunan,2014,Winter,T10,11.506256854590797,3,5,12,9.767914908925956,5.604874919592805,29,0.3101482139392919
Province:Hunan,2014,Winter,T90,16.01817068480706,3,5,12,9.577249508785364,4.601666832594355,29,1.3996930699979415
Province:Hunan,2014,Winter,W,5.329428043978154,3,5,13,6.367477892556781,2.110472971596204,29,-0.4918564997274163
Province:Hunan,2015,Autumn,T10,6.598521105302095,3,5,12,9.526483989819885,4.822048870348063,30,-0.6072030714003207
Province:Hunan,2015,Autumn,T90,12.360996243254599,3,5,12,9.438378346887918,4.394984550435572,30,0.6649893447468502
Province:Hunan,2015,Autumn,W,5.7897296956160575,3,5,13,6.109815748963728,2.319181443539509,30,-0.13801682237469026
Province:Hunan,2015,Summer,T10,15.788911046774686,3,5,12,9.623014803528177,4.117327927015234,30,1.4975480099095093
Province:Hunan,2015,Summer,T90,7.601200497721145,3,5,12,9.424702000584318,4.81914212473275,30,-0.3783871601347092
Province:Hunan,2015,Summer,W,9.829436088460879,3,5,13,6.7964056609019625,2.859652826114189,30,1.060628898676599
Province:Hunan,2015,Winter,T10,3.707826293648712,3,5,12,9.767914908925956,5.604874919592805,29,-1.081217458411634
Province:Hunan,2015,Winter,T90,17.258628896744924,3,5,12,9.577249508785364,4.601666832594355,29,1.669260219699327
Province:Hunan,2015,Winter,W,6.129086080378588,3,5,13,6.367477892556781,2.110472971596204,29,-0.11295658148035481
Province:Hunan,2016,Autumn,T10,12.068112708264055,3,5,12,9.526483989819885,4.822048870348063,30,0.527084811204062
Province:Hunan,2016,Autumn,T90,16.469380555757738,3,5,12,9.438378346887918,4.394984550435572,30,1.5997785949379508
Province:Hunan,2016,Autumn,W,17.61174588532001,3,5,13,6.109815748963728,2.319181443539509,30,4.959478340255329
Province:Hunan,2016,Spring,T10,9.565854546338795,3,5,12,9.559425896750318,4.169962776827203,30,0.001541656348637301
Province:Hunan,2016,Spring,T90,11.703200577594808,3,5,12,9.480391165529875,4.1535264381252635,30,0.5351619750537139
Province:Hunan,2016,Spring,W,10.644332443026,3,5,13,6.6140288062978865,2.8214794672230075,30,1.4284362808760294
Province:Hunan,2016,Summer,T10,9.085110896658659,3,5,12,9.623014803528177,4.117327927015234,30,-0.13064393130800728
Province:Hunan,2016,Summer,T90,17.101687167924155,3,5,12,9.424702000584318,4.81914212473275,30,1.593019041281247
Province:Hunan,2016,Summer,W,18.444669631410843,3,5,13,6.7964056609019625,2.859652826114189,30,4.073314027541241
Province:Hunan,2016,Winter,T10,6.483307214893846,3,5,12,9.767914908925956,5.604874919592805,29,-0.5860269392542907
Province:Hunan,2016,Winter,T90,9.275308967988531,3,5,12,9.577249508785364,4.601666832594355,29,-0.06561547191077355
Province:Hunan,2016,Winter,W,11.424144773712428,3,5,13,6.367477892556781,2.110472971596204,29,2.39598751048262
Province:Hunan,2017,Autumn,T10,9.364448762104587,3,5,12,9.526483989819885,4.822048870348063,30,-0.033602983311034465
Province:Hunan,2017,Autumn,T90,11.739340574228628,3,5,12,9.438378346887918,4.394984550435572,30,0.5235427339813219
Province:Hunan,2017,Autumn,W,15.415742391172977,3,5,13,6.109815748963728,2.319181443539509,30,4.012591023497777
Province:Hunan,2017,Spring,T10,4.588337636791075,3,5,12,9.559425896750318,4.169962776827203,30,-1.19211813774069
Province:Hunan,2017,Spring,T90,8.552407049890228,3,5,12,9.480391165529875,4.1535264381252635,30,-0.22342077977924288
Province:Hunan,2017,Spring,W,9.38715237611031,3,5,13,6.6140288062978865,2.8214794672230075,30,0.9828615100792572
Province:Hunan,2017,Summer,T10,9.582705905328261,3,5,12,9.623014803528177,4.117327927015234,30,-0.00979006261207298
Province:Hunan,2017,Summer,T90,12.014606023468886,3,5,12,9.424702000584318,4.81914212473275,30,0.5374201374125677
Province:Hunan,2017,Summer,W,14.385760925669336,3,5,13,6.7964056609019625,2.859652826114189,30,2.6539428826680664
Province:Hunan,2017,Winter,T10,1.3528940933638527,3,5,12,9.767914908925956,5.604874919592805,29,-1.5013753092233957
Province:Hunan,2017,Winter,T90,20.08483249706751,3,5,12,9.577249508785364,4.601666832594355,29,2.283429759376586
Province:Hunan,2017,Winter,W,12.56926885095879,3,5,13,6.367477892556781,2.110472971596204,29,2.938578717599704
Province:Hunan,2018,Autumn,T10,8.46312776811076,3,5,12,9.526483989819885,4.822048870348063,30,-0.220519586238115
Province:Hunan,2018,Autumn,T90,10.556009156739616,3,5,12,9.438378346887918,4.394984550435572,30,0.25429686885723735
Province:Hunan,2018,Autumn,W,12.773787939646633,3,5,13,6.109815748963728,2.319181443539509,30,2.8734156222431757
Province:Hunan,2018,Spring,T10,2.96142040289592,3,5,12,9.559425896750318,4.169962776827203,30,-1.5822696381176375
Province:Hunan,2018,Spring,T90,25.89196823613133,3,5,12,9.480391165529875,4.1535264381252635,30,3.951239342058693
Province:Hunan,2018,Spring,W,14.741332631887538,3,5,13,6.6140288062978865,2.8214794672230075,30,2.8805114196307833
Province:Hunan,2018,Summer,T10,5.041283838274675,3,5,12,9.623014803528177,4.117327927015234,30,-1.1127923367947343
Province:Hunan,2018,Summer,T90,11.003355059453689,3,5,12,9.424702000584318,4.81914212473275,30,0.3275796849334292
Province:Hunan,2018,Summer,W,11.286087274481028,3,5,13,6.7964056609019625,2.859652826114189,30,1.5700093286078454
Province:Hunan,2018,Winter,T10,13.297708010606712,3,5,12,9.767914908925956,5.604874919592805,29,0.6297719667823017
Province:Hunan,2018,Winter,T90,8.495998401608025,3,5,12,9.577249508785364,4.601666832594355,29,-0.23496944618386134
Province:Hunan,2018,Winter,W,11.33151756016477,3,5,13,6.367477892556781,2.110472971596204,29,2.3520981952465183
Province:Hunan,2019,Autumn,T10,6.320713717719502,3,5,12,9.526483989819885,4.822048870348063,30,-0.6648149693822962
Province:Hunan,2019,Autumn,T90,20.26777062876302,3,5,12,9.438378346887918,4.394984550435572,30,2.464034209358447
Province:Hunan,2019,Autumn,W,13.350750903922595,3,5,13,6.109815748963728,2.319181443539509,30,3.1221943307324125
Province:Hunan,2019,Spring,T10,7.744430156708653,3,5,12,9.559425896750318,4.169962776827203,30,-0.4352546622544769
Province:Hunan,2019,Spring,T90,10.144147260470362,3,5,12,9.480391165529875,4.1535264381252635,30,0.159805433967595
Province:Hunan,2019,Spring,W,10.095554217283237,3,5,13,6.6140288062978865,2.8214794672230075,30,1.2339361145207912
Province:Hunan,2019,Summer,T10,9.491304395863475,3,5,12,9.623014803528177,4.117327927015234,30,-0.03198929257018946
Province:Hunan,2019,Summer,T90,13.294867680887059,3,5,12,9.424702000584318,4.81914212473275,30,0.8030818722777063
Province:Hunan,2019,Summer,W,9.8723361896399,3,5,13,6.7964056609019625,2.859652826114189,30,1.07563075512129
Province:Hunan,2019,Winter,T10,19.134019752851056,3,5,12,9.767914908925956,5.604874919592805,29,1.671064025208532
Province:Hunan,2019,Winter,T90,9.285463591583015,3,5,12,9.577249508785364,4.601666832594355,29,-0.0634087446608654
Province:Hunan,2019,Winter,W,14.405858001732918,3,5,13,6.367477892556781,2.110472971596204,29,3.808805048612637
Province:Hunan,2020,Autumn,P,124.3598565361075,3,5,9,46.052317960676575,14.860031235464723,21,5.26967523382746
Province:Hunan,2020,Autumn,T10,14.810712669090648,3,5,12,9.526483989819885,4.822048870348063,30,1.0958471847443843
Province:Hunan,2020,Autumn,T90,6.859288404700997,3,5,12,9.438378346887918,4.394984550435572,30,-0.5868257129439318
Province:Hunan,2020,Autumn,W,13.07162053086911,3,5,13,6.109815748963728,2.319181443539509,30,3.0018370495757125
Province:Hunan,2020,Spring,P,117.80275630155553,3,5,8,67.06759804295038,13.133541821107789,21,3.863021791811353
Province:Hunan,2020,Spring,T10,8.92457471271593,3,5,12,9.559425896750318,4.169962776827203,30,-0.1522438491687031
Province:Hunan,2020,Spring,T90,12.899504241552306,3,5,12,9.480391165529875,4.1535264381252635,30,0.8231831738539943
Province:Hunan,2020,Spring,W,7.813350825423746,3,5,12,6.6140288062978865,2.8214794672230075,30,0.4250684908603186
Province:Hunan,2020,Summer,P,182.07399322856577,3,5,7,82.70968278756126,17.396365015302866,20,5.7117857870651605
Province:Hunan,2020,Summer,T10,5.5764772201526505,3,5,12,9.623014803528177,4.117327927015234,30,-0.982806726863987
Province:Hunan,2020,Summer,T90,11.819785103691549,3,5,12,9.424702000584318,4.81914212473275,30,0.49699366424891495
Province:Hunan,2020,Summer,W,16.295154710524944,3,5,13,6.7964056609019625,2.859652826114189,30,3.3216441390650426
Province:Hunan,2020,Winter,P,89.489627043207,3,5,7,34.06451452738254,9.16315454097373,20,6.048693413167586
Province:Hunan,2020,Winter,T10,1.6618843365137097,3,5,12,9.767914908925956,5.604874919592805,29,-1.446246470920559
Province:Hunan,2020,Winter,T90,17.245158061395085,3,5,12,9.577249508785364,4.601666832594355,29,1.6663328379831144
Province:Hunan,2020,Winter,W,11.39198545859834,3,5,13,6.367477892556781,2.110472971596204,29,2.380749544611034
Province:Hunan,2021,Autumn,D,17.333333333333332,3,2,3,24.318165562498354,3.1097178585395375,18,-2.2461305323838645
Province:Hunan,2021,Autumn,T10,7.740291060204235,3,5,12,9.526483989819885,4.822048870348063,30,-0.37042198817174576
Province:Hunan,2021,Autumn,T90,27.362315453388508,3,5,12,9.438378346887918,4.394984550435572,30,4.078270788170167
Province:Hunan,2021,Autumn,W,14.522644232372855,3,5,13,6.109815748963728,2.319181443539509,30,3.6274990500827573
Province:Hunan,2021,Spring,D,18.333333333333332,3,2,3,24.133470567450665,2.578744359337492,18,-2.249209857935454
Province:Hunan,2021,Spring,P,172.62433838548736,3,5,10,67.06759804295038,13.133541821107789,21,8.037187666535598
Province:Hunan,2021,Spring,T10,5.247583225177318,3,5,12,9.559425896750318,4.169962776827203,30,-1.0340242592893714
Province:Hunan,2021,Spring,T90,11.518640647095829,3,5,12,9.480391165529875,4.1535264381252635,30,0.490727460611985
Province:Hunan,2021,Spring,W,8.148628704893307,3,5,13,6.6140288062978865,2.8214794672230075,30,0.5438990134157609
Province:Hunan,2021,Summer,D,17.833333333333332,3,2,3,24.22581806497451,2.5455182616321768,18,-2.511270426927655
Province:Hunan,2021,Summer,P,181.40541164206653,3,5,7,82.70968278756126,17.396365015302866,20,5.673353529181912
Province:Hunan,2021,Summer,T10,6.558081246918163,3,5,12,9.623014803528177,4.117327927015234,30,-0.7443987000646485
Province:Hunan,2021,Summer,T90,19.94084438248957,3,5,12,9.424702000584318,4.81914212473275,30,2.182160664640791
Province:Hunan,2021,Summer,W,12.004540029994113,3,5,13,6.7964056609019625,2.859652826114189,30,1.8212470833982919
Province:Hunan,2021,Winter,D,18.34454518282143,3,3,4,24.046157913605878,3.220403944764472,18,-1.7704650809578613
Province:Hunan,2021,Winter,P,43.47092358143664,3,5,8,34.06451452738254,9.16315454097373,20,1.0265470272265553
Province:Hunan,2021,Winter,T10,8.7031299601256,3,5,12,9.767914908925956,5.604874919592805,29,-0.18997479231485037
Province:Hunan,2021,Winter,T90,20.527380142403896,3,5,12,9.577249508785364,4.601666832594355,29,2.3796009211394824
Province:Hunan,2021,Winter,W,12.578328372488206,3,5,13,6.367477892556781,2.110472971596204,29,2.9428713674707723
Province:Hunan,2022,Autumn,D,41.583333333333336,3,2,3,24.318165562498354,3.1097178585395375,18,5.552004572833972
Province:Hunan,2022,Autumn,P,32.4410476812515,3,5,12,46.052317960676575,14.860031235464723,21,-0.9159651190329015
Province:Hunan,2022,Autumn,T10,8.78013782105022,3,5,12,9.526483989819885,4.822048870348063,30,-0.15477781101704044
Province:Hunan,2022,Autumn,T90,29.78314346753221,3,5,12,9.438378346887918,4.394984550435572,30,4.629086834589211
Province:Hunan,2022,Autumn,W,23.45421208443697,3,5,13,6.109815748963728,2.319181443539509,30,7.478671573450681
Province:Hunan,2022,Spring,D,26.833333333333332,3,2,3,24.133470567450665,2.578744359337492,18,1.0469679773051608
Province:Hunan,2022,Spring,P,163.16751407878883,3,5,9,67.06759804295038,13.133541821107789,21,7.317136332667695
Province:Hunan,2022,Spring,T10,10.641111200304028,3,5,12,9.559425896750318,4.169962776827203,30,0.2593992707955853
Province:Hunan,2022,Spring,T90,19.031129114592186,3,5,12,9.480391165529875,4.1535264381252635,30,2.299428712285538
Province:Hunan,2022,Spring,W,8.825157907488839,3,5,13,6.6140288062978865,2.8214794672230075,30,0.7836771902392109
Province:Hunan,2022,Summer,D,34.208333333333336,3,2,3,24.22581806497451,2.5455182616321768,18,3.921604263784803
Province:Hunan,2022,Summer,P,138.77397147400904,3,5,12,82.70968278756126,17.396365015302866,20,3.222758814104575
Province:Hunan,2022,Summer,T10,2.401767094176473,3,5,12,9.623014803528177,4.117327927015234,30,-1.7538675173212614
Province:Hunan,2022,Summer,T90,29.127420684215767,3,5,12,9.424702000584318,4.81914212473275,30,4.0884286401335554
Province:Hunan,2022,Summer,W,16.285989060095442,3,5,13,6.7964056609019625,2.859652826114189,30,3.318438977114682
Province:Hunan,2022,Winter,D,19.458333333333332,3,2,3,24.046157913605878,3.220403944764472,18,-1.424611526678552
Province:Hunan,2022,Winter,T10,8.781307166354773,3,5,12,9.767914908925956,5.604874919592805,29,-0.17602671901246633
Province:Hunan,2022,Winter,T90,9.514835973662107,3,5,12,9.577249508785364,4.601666832594355,29,-0.013563245100921228
Province:Hunan,2022,Winter,W,8.622613355620052,3,5,13,6.367477892556781,2.110472971596204,29,1.0685450576311597
Province:Hunan,2023,Autumn,D,23.554114498959084,3,5,12,24.318165562498354,3.1097178585395375,18,-0.24569787302122084
Province:Hunan,2023,Autumn,P,79.1833805454916,3,5,12,46.052317960676575,14.860031235464723,21,2.2295419208638636
Province:Hunan,2023,Autumn,T10,3.656926994716157,3,5,12,9.526483989819885,4.822048870348063,30,-1.217232996371531
Province:Hunan,2023,Autumn,T90,25.394382452497542,3,5,12,9.438378346887918,4.394984550435572,30,3.6305028885774533
Province:Hunan,2023,Autumn,W,12.642958669436675,3,5,13,6.109815748963728,2.319181443539509,30,2.8170037918646575
Province:Hunan,2023,Spring,D,35.11210908478404,3,5,12,24.133470567450665,2.578744359337492,18,4.257358228465076
Province:Hunan,2023,Spring,P,133.87923205884985,3,5,12,67.06759804295038,13.133541821107789,21,5.087099498820802
Province:Hunan,2023,Spring,T10,10.113659169682744,3,5,12,9.559425896750318,4.169962776827203,30,0.13291084419562277
Province:Hunan,2023,Spring,T90,22.544155668700835,3,5,12,9.480391165529875,4.1535264381252635,30,3.1452224267211895
Province:Hunan,2023,Spring,W,12.585265033361594,3,5,13,6.6140288062978865,2.8214794672230075,30,2.116349346657055
Province:Hunan,2023,Summer,D,29.333111791871563,3,5,12,24.22581806497451,2.5455182616321768,18,2.0063865987047658
Province:Hunan,2023,Summer,P,114.53219753756441,3,5,12,82.70968278756126,17.396365015302866,20,1.8292623040508862
Province:Hunan,2023,Summer,T10,5.53934925396529,3,5,12,9.623014803528177,4.117327927015234,30,-0.9918242175388857
Province:Hunan,2023,Summer,T90,20.407100217601663,3,5,12,9.424702000584318,4.81914212473275,30,2.278911460330999
Province:Hunan,2023,Summer,W,11.81971255894595,3,5,13,6.7964056609019625,2.859652826114189,30,1.7566142477756148
Province:Hunan,2023,Winter,D,40.89110637769652,3,5,12,24.046157913605878,3.220403944764472,18,5.230694270970598
Province:Hunan,2023,Winter,P,58.18223085724471,3,5,12,34.06451452738254,9.16315454097373,20,2.6320320389684575
Province:Hunan,2023,Winter,T10,7.964037747225222,3,5,12,9.767914908925956,5.604874919592805,29,-0.3218407524840511
